timestamp,price_THB,price_USD
2022-12-12 14:49:00 UTC,613915.2993,17034.2754
2022-12-12 15:04:00 UTC,614244.533,17043.4106
2022-12-12 15:09:00 UTC,613702.6164,17028.3741
2022-12-12 15:19:00 UTC,613423.065,17020.6174
2022-12-12 15:24:00 UTC,613721.092,17028.8867
2022-12-12 15:39:00 UTC,613738.2964,17029.3641
2022-12-12 15:49:00 UTC,613339.5689,17018.3006
2022-12-12 15:54:00 UTC,613507.2086,17022.9521
2022-12-12 15:59:00 UTC,613833.0456,17031.9931
2022-12-12 14:04:00 UTC,611651.5926,16971.4644
2022-12-12 14:14:00 UTC,612926.5985,17006.8419
2022-12-12 14:19:00 UTC,613029.2826,17009.6911
2022-12-12 14:29:00 UTC,613188.1,17014.0978
2022-12-12 14:39:00 UTC,612702.8315,17000.6331
2022-12-12 14:44:00 UTC,613571.8136,17024.7447
2022-12-12 14:54:00 UTC,613817.3822,17031.5585
2022-12-12 14:59:00 UTC,613876.5952,17033.2014
2022-12-12 15:14:00 UTC,613561.7617,17024.4658
2022-12-12 15:29:00 UTC,613610.0513,17025.8057
2022-12-12 15:34:00 UTC,613669.7299,17027.4616
2022-12-12 15:44:00 UTC,613652.3273,17026.9787
2022-12-12 13:09:00 UTC,611745.0479,16974.0575
2022-12-12 13:24:00 UTC,611160.6276,16957.8416
2022-12-12 13:29:00 UTC,611416.4327,16964.9394
2022-12-12 13:34:00 UTC,612010.2133,16981.415
2022-12-12 13:44:00 UTC,611741.3246,16973.9542
2022-12-12 13:54:00 UTC,611884.3469,16977.9226
2022-12-12 09:44:00 UTC,611189.8719,16958.6531
2022-12-12 09:49:00 UTC,611252.095,16960.3796
2022-12-12 09:54:00 UTC,611060.7712,16955.0709
2022-12-12 09:59:00 UTC,611074.8445,16955.4614
2022-12-12 10:04:00 UTC,611062.1555,16955.1093
2022-12-12 10:09:00 UTC,611447.7597,16965.8087
2022-12-12 10:14:00 UTC,611598.9032,16970.0024
2022-12-12 10:19:00 UTC,611682.4252,16972.3199
2022-12-12 10:24:00 UTC,611670.7172,16971.9951
2022-12-12 10:29:00 UTC,611865.1743,16977.3907
2022-12-12 10:34:00 UTC,612066.7958,16982.985
2022-12-12 10:39:00 UTC,612056.8358,16982.7087
2022-12-12 11:44:00 UTC,612034.2261,16982.0813
2022-12-12 11:49:00 UTC,612042.6497,16982.3151
2022-12-12 11:54:00 UTC,611998.5245,16981.0907
2022-12-12 11:59:00 UTC,612059.3971,16982.7797
2022-12-12 12:04:00 UTC,611978.4221,16980.5329
2022-12-12 12:09:00 UTC,611741.7124,16973.965
2022-12-12 12:14:00 UTC,612520.1678,16995.5647
2022-12-12 12:19:00 UTC,611291.8763,16961.4834
2022-12-12 12:24:00 UTC,610758.9737,16946.697
2022-12-12 12:29:00 UTC,610821.8566,16948.4418
2022-12-12 12:34:00 UTC,610456.9603,16938.317
2022-12-12 10:44:00 UTC,612377.546,16991.6074
2022-12-12 10:49:00 UTC,612448.9438,16993.5885
2022-12-12 10:54:00 UTC,612323.8554,16990.1177
2022-12-12 10:59:00 UTC,612299.9591,16989.4546
2022-12-12 11:04:00 UTC,612255.5884,16988.2235
2022-12-12 11:09:00 UTC,612140.3224,16985.0252
2022-12-12 11:14:00 UTC,611972.3767,16980.3652
2022-12-12 11:19:00 UTC,612127.7949,16984.6776
2022-12-12 11:24:00 UTC,611987.7244,16980.791
2022-12-12 11:29:00 UTC,612072.7481,16983.1502
2022-12-12 11:34:00 UTC,611993.9712,16980.9644
2022-12-12 11:39:00 UTC,611782.2182,16975.0889
2022-12-12 12:44:00 UTC,611171.0943,16958.1321
2022-12-12 12:49:00 UTC,611920.2052,16978.9176
2022-12-12 12:54:00 UTC,611709.2858,16973.0652
2022-12-12 12:39:00 UTC,610156.7492,16929.9871
2022-12-12 12:59:00 UTC,611563.7231,16969.0263
2022-12-12 18:04:00 UTC,612939.3426,17007.1955
2022-12-12 18:19:00 UTC,613195.5452,17014.3044
2022-12-12 18:24:00 UTC,613556.5449,17024.321
2022-12-12 18:29:00 UTC,613328.3248,17017.9886
2022-12-12 18:34:00 UTC,613387.2423,17019.6234
2022-12-12 18:39:00 UTC,613498.0213,17022.6972
2022-12-12 18:49:00 UTC,613460.6057,17021.659
2022-12-12 18:54:00 UTC,613652.6333,17026.9872
