id,neighbourhood_group,latitude,longitude,room_type,price
22186114,Brooklyn,40.69743,-73.92171,Private room,75
22186387,Manhattan,40.72695,-73.97974,Private room,150
22186486,Manhattan,40.71871,-73.98218,Private room,220
22187068,Brooklyn,40.71311,-73.95742,Entire home/apt,175
22187253,Manhattan,40.86931,-73.91682,Shared room,90
22187284,Brooklyn,40.71463,-73.9583,Entire home/apt,120
22187361,Manhattan,40.73322,-73.99762,Entire home/apt,320
22187524,Brooklyn,40.71,-73.96775,Entire home/apt,250
22188609,Manhattan,40.74874,-73.98495,Private room,199
22188812,Brooklyn,40.70879,-73.94977,Entire home/apt,105
22189240,Brooklyn,40.69368,-73.96244,Entire home/apt,110
22189602,Manhattan,40.76814,-73.95604,Private room,99
22189962,Queens,40.71162,-73.82799,Entire home/apt,80
22190231,Queens,40.73094,-73.90131,Private room,59
22190466,Manhattan,40.79917,-73.94183,Private room,200
22190887,Brooklyn,40.70893,-73.95472,Entire home/apt,300
22190967,Manhattan,40.74763,-73.97316,Private room,85
22191121,Brooklyn,40.72074,-73.94613,Entire home/apt,150
22191302,Brooklyn,40.71795,-73.95096,Entire home/apt,180
22191313,Manhattan,40.81914,-73.95516,Private room,75
22191343,Manhattan,40.74587,-73.99889,Entire home/apt,229
22191500,Queens,40.68739,-73.80555,Private room,50
22191646,Manhattan,40.74566,-73.98126,Entire home/apt,248
22191760,Manhattan,40.73614,-73.98872,Private room,299
22191831,Manhattan,40.81244,-73.95261,Private room,67
22192285,Manhattan,40.77141,-73.94985,Entire home/apt,150
22192407,Manhattan,40.76109,-73.98261,Entire home/apt,200
22192417,Manhattan,40.75048,-73.97776,Entire home/apt,277
22192616,Brooklyn,40.68529,-73.87424,Entire home/apt,99
22192877,Manhattan,40.77838,-73.97851,Entire home/apt,600
22193183,Brooklyn,40.71312,-73.9517,Private room,80
22193650,Manhattan,40.73804,-73.98503,Entire home/apt,500
22194224,Brooklyn,40.71498,-73.94357,Private room,175
22194287,Queens,40.74402,-73.90946,Entire home/apt,150
22194314,Manhattan,40.74703,-73.97484,Entire home/apt,239
22194459,Manhattan,40.73233,-73.99678,Entire home/apt,500
22194582,Brooklyn,40.70767,-73.943,Entire home/apt,320
22194993,Brooklyn,40.68906,-73.97872,Entire home/apt,125
22195204,Queens,40.69687,-73.90111,Private room,31
22195324,Brooklyn,40.71436,-73.93812,Entire home/apt,189
22202550,Manhattan,40.73998,-73.97795,Private room,200
22203227,Brooklyn,40.67539,-73.90207,Entire home/apt,120
22203719,Manhattan,40.73607,-74.00373,Entire home/apt,150
22203734,Queens,40.76337,-73.92801,Entire home/apt,70
22203739,Manhattan,40.71724,-74.00446,Entire home/apt,135
22204016,Brooklyn,40.65596,-73.9535,Private room,38
22204167,Queens,40.72997,-73.86523,Entire home/apt,135
22204187,Manhattan,40.71799,-73.9964,Entire home/apt,125
22204668,Brooklyn,40.69948,-73.92372,Private room,50
22204856,Brooklyn,40.68381,-73.96786,Private room,55
22205113,Manhattan,40.85394,-73.92972,Private room,50
22205179,Manhattan,40.8584,-73.93009,Entire home/apt,110
22205277,Manhattan,40.7687,-73.99184,Shared room,70
22205280,Brooklyn,40.69165,-73.93483,Entire home/apt,140
22205284,Brooklyn,40.64212,-73.9973,Entire home/apt,149
22205619,Brooklyn,40.71881,-73.96397,Private room,100
22205622,Manhattan,40.82892,-73.95082,Private room,70
22205765,Manhattan,40.73506,-73.99743,Entire home/apt,400
22205780,Brooklyn,40.68754,-73.94183,Private room,40
22206164,Manhattan,40.71765,-73.98452,Entire home/apt,220
22206207,Queens,40.69916,-73.8892,Private room,25
22206345,Brooklyn,40.69596,-73.92712,Private room,39
22206601,Manhattan,40.72485,-73.99461,Entire home/apt,350
22206970,Manhattan,40.72588,-73.98243,Entire home/apt,90
22207196,Brooklyn,40.68545,-73.91237,Private room,30
22207357,Brooklyn,40.58363,-73.96405,Private room,3000
22207770,Queens,40.74725,-73.85486,Entire home/apt,359
22207975,Brooklyn,40.65224,-73.95724,Private room,65
22207978,Brooklyn,40.70929,-73.9477,Entire home/apt,109
22208060,Brooklyn,40.70902,-73.96059,Private room,70
22208315,Manhattan,40.78309,-73.97831,Private room,75
22208373,Manhattan,40.74751,-73.97593,Entire home/apt,125
22209216,Queens,40.75901,-73.93404,Private room,40
22209583,Brooklyn,40.6834,-73.94209,Private room,98
22209681,Manhattan,40.77585,-73.95337,Entire home/apt,110
22210721,Manhattan,40.72339,-73.98911,Entire home/apt,115
22212969,Brooklyn,40.70643,-73.93976,Entire home/apt,145
22213107,Brooklyn,40.68406,-73.93338,Entire home/apt,89
22213389,Brooklyn,40.69787,-73.92703,Private room,85
22213508,Manhattan,40.72711,-73.97727,Entire home/apt,300
22213572,Brooklyn,40.7142,-73.96099,Private room,85
22213600,Brooklyn,40.69697,-73.93207,Entire home/apt,100
22213903,Manhattan,40.7193,-73.98405,Entire home/apt,225
22214268,Manhattan,40.71833,-73.98562,Private room,95
22214383,Manhattan,40.74238,-73.98439,Entire home/apt,91
22214395,Queens,40.71663,-73.85823,Entire home/apt,59
22214408,Brooklyn,40.69754,-73.9348,Private room,74
22214478,Manhattan,40.83044,-73.94839,Private room,33
22214583,Manhattan,40.82245,-73.95404,Private room,42
22214594,Manhattan,40.79641,-73.97088,Entire home/apt,75
22214859,Manhattan,40.76512,-73.98201,Entire home/apt,225
22214974,Brooklyn,40.63338,-73.94753,Private room,39
22215122,Manhattan,40.76575,-73.98168,Entire home/apt,225
22215258,Manhattan,40.7652,-73.98174,Entire home/apt,225
22216259,Brooklyn,40.61807,-73.90162,Private room,100
22217757,Brooklyn,40.68376,-73.95109,Entire home/apt,66
22218658,Brooklyn,40.69318,-73.95418,Private room,50
22219529,Brooklyn,40.69476,-73.90545,Shared room,32
22221072,Brooklyn,40.69295,-73.90851,Private room,50
22222996,Manhattan,40.81634,-73.95735,Private room,35
22224072,Manhattan,40.72652,-73.98966,Entire home/apt,250
22224790,Brooklyn,40.70108,-73.91409,Entire home/apt,95
22224945,Manhattan,40.81462,-73.95047,Entire home/apt,80
22225158,Manhattan,40.76563,-73.98242,Entire home/apt,225
22225555,Brooklyn,40.71672,-73.95819,Entire home/apt,220
22226150,Manhattan,40.76285,-73.98728,Private room,105
22226156,Manhattan,40.74623,-73.97404,Private room,199
22226334,Brooklyn,40.70162,-73.91297,Private room,53
22226558,Queens,40.68562,-73.83498,Entire home/apt,125
22227015,Manhattan,40.79492,-73.96816,Entire home/apt,400
22227610,Brooklyn,40.64495,-73.99615,Private room,70
22228935,Queens,40.77418,-73.93545,Private room,50
22229244,Manhattan,40.72184,-73.99452,Private room,20
22229473,Brooklyn,40.71053,-73.96261,Entire home/apt,300
22229755,Brooklyn,40.69436,-73.92261,Entire home/apt,89
22229793,Brooklyn,40.7063,-73.94439,Private room,59
22230294,Manhattan,40.73962,-73.98492,Entire home/apt,221
22230375,Brooklyn,40.64351,-74.01848,Private room,100
22230454,Manhattan,40.82816,-73.94957,Private room,69
22230702,Queens,40.76234,-73.91991,Entire home/apt,150
22231328,Brooklyn,40.69216,-73.96011,Private room,275
22231453,Brooklyn,40.71917,-73.96079,Private room,55
22231557,Brooklyn,40.72092,-73.96122,Private room,65
22231558,Manhattan,40.72625,-73.97822,Entire home/apt,250
22231784,Manhattan,40.76639,-73.98163,Entire home/apt,225
22231811,Manhattan,40.81537,-73.94067,Entire home/apt,135
22232269,Brooklyn,40.63436,-73.96126,Entire home/apt,90
22232328,Manhattan,40.78472,-73.97575,Entire home/apt,175
22232425,Manhattan,40.80639,-73.94834,Entire home/apt,82
22232444,Manhattan,40.80486,-73.9656,Private room,200
22232463,Manhattan,40.7443,-73.99732,Entire home/apt,135
22232470,Manhattan,40.71757,-73.98394,Private room,75
22233024,Manhattan,40.72344,-73.99592,Entire home/apt,225
22233039,Manhattan,40.80961,-73.94588,Private room,34
22235441,Queens,40.68411,-73.79688,Shared room,19
22237320,Brooklyn,40.69676,-73.93959,Shared room,35
22237930,Brooklyn,40.69385,-73.9096,Private room,40
22238046,Bronx,40.83314,-73.91708,Private room,38
22241250,Manhattan,40.74212,-73.99042,Entire home/apt,249
22241573,Manhattan,40.74729,-73.98957,Private room,115
22241666,Brooklyn,40.71783,-73.96141,Entire home/apt,150
22241696,Manhattan,40.74535,-73.99023,Private room,105
22242334,Brooklyn,40.65896,-73.96104,Entire home/apt,69
22243957,Manhattan,40.83029,-73.94962,Private room,79
22244184,Brooklyn,40.70755,-73.95314,Private room,100
22244254,Brooklyn,40.68885,-73.94349,Private room,80
22244917,Queens,40.75936,-73.91266,Private room,85
22245314,Brooklyn,40.67245,-73.97341,Entire home/apt,92
22245492,Brooklyn,40.69387,-73.97316,Entire home/apt,100
22245972,Brooklyn,40.66208,-73.9443,Shared room,22
22246294,Manhattan,40.72224,-73.99991,Entire home/apt,720
22246770,Brooklyn,40.71032,-73.95687,Private room,65
22246864,Queens,40.69003,-73.8678,Private room,35
22247316,Brooklyn,40.70481,-73.93766,Private room,50
22247787,Brooklyn,40.7087,-73.94519,Private room,70
22247895,Queens,40.7029,-73.91174,Private room,38
22247923,Manhattan,40.72188,-73.97957,Entire home/apt,237
22249013,Brooklyn,40.69178,-73.91243,Private room,30
22249186,Manhattan,40.84855,-73.93704,Entire home/apt,250
22249256,Brooklyn,40.71938,-73.95476,Entire home/apt,170
22249641,Manhattan,40.77774,-73.95711,Entire home/apt,400
22249905,Manhattan,40.75827,-73.99544,Entire home/apt,210
22250050,Queens,40.73679,-73.92561,Private room,50
22250239,Brooklyn,40.6763,-73.94107,Private room,75
22250271,Brooklyn,40.69338,-73.93125,Private room,65
22250309,Brooklyn,40.68373,-73.93056,Entire home/apt,85
22250584,Brooklyn,40.6756,-73.91465,Entire home/apt,100
22251000,Manhattan,40.73612,-74.00828,Entire home/apt,290
22251120,Manhattan,40.80039,-73.9361,Entire home/apt,165
22251486,Manhattan,40.72594,-74.00136,Private room,180
22251732,Brooklyn,40.6861,-73.95161,Private room,40
22251884,Manhattan,40.71813,-74.00538,Entire home/apt,325
22251910,Brooklyn,40.71815,-73.94189,Entire home/apt,190
22252595,Queens,40.74397,-73.95667,Private room,90
22252628,Manhattan,40.71495,-73.98589,Private room,70
22255089,Manhattan,40.73836,-73.98035,Entire home/apt,167
22256926,Brooklyn,40.66452,-73.9337,Private room,33
22258159,Queens,40.70117,-73.90666,Shared room,33
22258326,Manhattan,40.75957,-73.98798,Entire home/apt,151
22258432,Brooklyn,40.69329,-73.91328,Shared room,15
22258450,Brooklyn,40.68608,-73.91534,Private room,72
22258880,Manhattan,40.74788,-73.98376,Private room,150
22259132,Brooklyn,40.68675,-73.9995,Entire home/apt,145
22259472,Brooklyn,40.70383,-73.92663,Entire home/apt,200
22259480,Brooklyn,40.68444,-73.91874,Private room,35
22260331,Brooklyn,40.68029,-73.94482,Private room,48
22260546,Brooklyn,40.69967,-73.9299,Private room,50
22260561,Bronx,40.86674,-73.89284,Private room,30
22260983,Manhattan,40.79638,-73.96332,Entire home/apt,125
22261208,Queens,40.73269,-73.8584,Entire home/apt,81
22262408,Manhattan,40.72712,-73.98233,Entire home/apt,115
22262419,Manhattan,40.76518,-73.98287,Entire home/apt,225
22262595,Manhattan,40.71086,-74.00464,Private room,128
22262982,Manhattan,40.7638,-73.9944,Private room,65
22263236,Brooklyn,40.6776,-73.96638,Private room,80
22263267,Manhattan,40.79598,-73.94838,Entire home/apt,135
22263855,Manhattan,40.72605,-74.00572,Entire home/apt,3000
22263904,Manhattan,40.70333,-74.00959,Entire home/apt,240
22264539,Brooklyn,40.70185,-73.93119,Private room,50
22264586,Brooklyn,40.71291,-73.95959,Private room,100
22265411,Manhattan,40.77383,-73.94903,Entire home/apt,150
22265621,Manhattan,40.78714,-73.94114,Private room,65
22265765,Manhattan,40.77466,-73.94748,Entire home/apt,150
22265878,Manhattan,40.82025,-73.95206,Entire home/apt,180
22266183,Manhattan,40.85521,-73.93528,Private room,50
22266234,Manhattan,40.76405,-73.98877,Entire home/apt,329
22266286,Queens,40.77216,-73.91252,Private room,138
22266538,Brooklyn,40.71227,-73.93683,Private room,54
22266609,Bronx,40.80726,-73.92999,Private room,50
22266875,Brooklyn,40.67933,-73.94472,Entire home/apt,63
22267036,Brooklyn,40.69367,-73.90756,Entire home/apt,150
22267217,Manhattan,40.80279,-73.9445,Private room,43
22267382,Brooklyn,40.68855,-73.97883,Entire home/apt,145
22267590,Brooklyn,40.69491,-73.99355,Entire home/apt,160
22267769,Brooklyn,40.71353,-73.96216,Private room,60
22267906,Manhattan,40.82592,-73.93911,Private room,85
22268101,Manhattan,40.72847,-74.00068,Entire home/apt,149
22268166,Manhattan,40.79428,-73.94433,Private room,69
22268506,Brooklyn,40.69728,-73.91387,Private room,40
22268514,Manhattan,40.71703,-73.9923,Entire home/apt,400
22270195,Queens,40.75447,-73.92887,Private room,150
22273359,Manhattan,40.7625,-73.99778,Entire home/apt,350
22274388,Brooklyn,40.67423,-73.92913,Private room,90
22274854,Manhattan,40.72486,-73.98241,Entire home/apt,140
22274932,Queens,40.71261,-73.91429,Private room,80
22275245,Manhattan,40.70875,-74.00183,Private room,129
22275716,Manhattan,40.77428,-73.97893,Entire home/apt,60
22275821,Brooklyn,40.69546,-73.92741,Entire home/apt,110
22276159,Staten Island,40.64497,-74.08456,Private room,75
22276602,Brooklyn,40.70429,-73.936,Private room,150
22277233,Brooklyn,40.68379,-73.92932,Private room,45
22277333,Brooklyn,40.65616,-73.95676,Entire home/apt,64
22277436,Queens,40.76743,-73.92336,Entire home/apt,71
22277909,Manhattan,40.78178,-73.97928,Entire home/apt,135
22278389,Brooklyn,40.71453,-73.96038,Private room,100
22278680,Manhattan,40.76176,-73.94999,Shared room,30
22278896,Brooklyn,40.67989,-74.00818,Entire home/apt,110
22278941,Manhattan,40.78068,-73.94963,Private room,200
22279040,Manhattan,40.81245,-73.95813,Private room,200
22279575,Brooklyn,40.65381,-73.94819,Private room,30
22279816,Manhattan,40.84826,-73.94131,Private room,65
22280002,Brooklyn,40.68206,-73.94417,Entire home/apt,100
22280395,Manhattan,40.71107,-73.99605,Entire home/apt,109
22280432,Brooklyn,40.68528,-73.96947,Private room,71
22280482,Brooklyn,40.68847,-73.913,Private room,70
22280822,Manhattan,40.71909,-73.99731,Private room,70
22281684,Manhattan,40.81318,-73.94508,Private room,85
22281732,Manhattan,40.8112,-73.95967,Private room,100
22281854,Queens,40.72761,-73.84109,Private room,83
22281888,Brooklyn,40.67077,-73.87564,Entire home/apt,169
22281921,Queens,40.74059,-73.86866,Private room,50
22282419,Brooklyn,40.70208,-73.93259,Private room,55
22282513,Brooklyn,40.69049,-73.93262,Private room,65
22282585,Manhattan,40.79576,-73.93735,Entire home/apt,110
22283652,Manhattan,40.74247,-74.00234,Entire home/apt,285
22284181,Manhattan,40.76284,-73.99034,Entire home/apt,180
22288453,Manhattan,40.83034,-73.94017,Private room,69
22289185,Manhattan,40.74197,-73.98328,Entire home/apt,199
22290340,Brooklyn,40.65099,-73.95596,Entire home/apt,95
22290370,Brooklyn,40.71304,-73.96252,Entire home/apt,140
22290580,Manhattan,40.72923,-73.98251,Private room,99
22290967,Queens,40.76475,-73.83,Private room,79
22291736,Manhattan,40.76565,-73.98708,Entire home/apt,225
22291811,Brooklyn,40.71967,-73.9643,Entire home/apt,149
22291938,Brooklyn,40.7052,-73.94397,Private room,60
22292535,Brooklyn,40.71153,-73.95743,Private room,85
22292617,Manhattan,40.81529,-73.94367,Entire home/apt,130
22292865,Brooklyn,40.68644,-73.93967,Entire home/apt,150
22293021,Queens,40.72575,-73.89456,Private room,75
22293394,Manhattan,40.71532,-73.99903,Entire home/apt,150
22293539,Queens,40.70188,-73.90429,Private room,60
22294028,Manhattan,40.82258,-73.95368,Private room,80
22294102,Manhattan,40.73445,-73.98423,Entire home/apt,220
22294260,Manhattan,40.82392,-73.94537,Entire home/apt,129
22294283,Manhattan,40.7771,-73.9502,Entire home/apt,245
22294297,Manhattan,40.78208,-73.959,Entire home/apt,500
22294357,Manhattan,40.77746,-73.95043,Entire home/apt,135
22294649,Brooklyn,40.6718,-73.98251,Private room,190
22295038,Brooklyn,40.66116,-73.90305,Entire home/apt,100
22295587,Manhattan,40.72454,-73.97573,Private room,80
22295591,Brooklyn,40.60583,-73.95165,Entire home/apt,200
22295702,Manhattan,40.72504,-73.98327,Entire home/apt,150
22295848,Queens,40.77714,-73.91071,Entire home/apt,120
22295960,Manhattan,40.75081,-74.00396,Private room,2010
22296097,Manhattan,40.74913,-74.00373,Private room,3210
22296197,Manhattan,40.74888,-74.00481,Entire home/apt,4160
22300341,Brooklyn,40.71558,-73.94801,Entire home/apt,117
22301670,Brooklyn,40.68696,-73.99955,Entire home/apt,125
22302452,Brooklyn,40.67764,-73.96632,Private room,70
22302587,Brooklyn,40.71796,-73.95522,Private room,75
22302785,Manhattan,40.76683,-73.96867,Entire home/apt,1046
22303234,Brooklyn,40.71092,-73.94765,Private room,60
22303856,Manhattan,40.74696,-73.99556,Entire home/apt,152
22303888,Brooklyn,40.66255,-73.94676,Entire home/apt,65
22303956,Brooklyn,40.72857,-73.95688,Private room,195
22303992,Manhattan,40.80751,-73.95745,Private room,70
22304458,Brooklyn,40.70781,-73.94479,Entire home/apt,225
22304644,Brooklyn,40.68522,-73.97115,Private room,57
22304663,Queens,40.74801,-73.95032,Entire home/apt,160
22304757,Manhattan,40.72516,-74.00242,Entire home/apt,200
22305350,Brooklyn,40.70398,-73.92403,Private room,29
22305797,Bronx,40.87504,-73.88476,Private room,200
22305896,Brooklyn,40.68156,-73.92036,Entire home/apt,149
22305946,Brooklyn,40.68891,-73.9548,Private room,45
22306163,Brooklyn,40.69914,-73.93394,Private room,45
22306300,Manhattan,40.75547,-73.99513,Entire home/apt,162
22306777,Brooklyn,40.69613,-73.93264,Entire home/apt,50
22306848,Manhattan,40.77654,-73.97694,Entire home/apt,400
22306969,Queens,40.75689,-73.89763,Entire home/apt,110
22307078,Manhattan,40.73419,-73.98132,Entire home/apt,90
22307248,Brooklyn,40.68029,-73.94693,Entire home/apt,38
22307800,Brooklyn,40.58486,-73.99004,Entire home/apt,59
22307861,Manhattan,40.80379,-73.95257,Entire home/apt,105
22308102,Manhattan,40.76327,-73.96197,Entire home/apt,210
22308180,Manhattan,40.77627,-73.95124,Entire home/apt,150
22308705,Brooklyn,40.70689,-73.9506,Private room,250
22308824,Manhattan,40.7976,-73.93388,Entire home/apt,170
22309027,Brooklyn,40.68585,-73.96461,Entire home/apt,115
22309304,Manhattan,40.77835,-73.94756,Entire home/apt,150
22309568,Queens,40.72946,-73.86277,Private room,100
22309616,Manhattan,40.72299,-73.97809,Shared room,42
22309710,Queens,40.76314,-73.88619,Entire home/apt,125
22309725,Queens,40.76797,-73.92807,Private room,50
22309732,Manhattan,40.70711,-74.01526,Private room,130
22309866,Queens,40.75824,-73.92822,Entire home/apt,100
22309943,Brooklyn,40.69131,-73.95666,Private room,59
22310190,Manhattan,40.72515,-73.98422,Entire home/apt,199
22312190,Manhattan,40.75071,-74.00247,Private room,84
22312886,Manhattan,40.74,-74.0079,Entire home/apt,80
22316496,Manhattan,40.72347,-73.99302,Private room,70
22318150,Brooklyn,40.67546,-73.93171,Entire home/apt,90
22318346,Manhattan,40.84385,-73.94324,Entire home/apt,75
22321208,Manhattan,40.72677,-73.98267,Entire home/apt,150
22321252,Manhattan,40.76684,-73.98539,Private room,87
22321322,Manhattan,40.74435,-73.98097,Entire home/apt,140
22321708,Queens,40.77626,-73.92462,Private room,49
22321716,Queens,40.75439,-73.89532,Entire home/apt,105
22321796,Brooklyn,40.68345,-73.95078,Entire home/apt,60
22322311,Manhattan,40.79733,-73.93695,Private room,75
22322326,Manhattan,40.76384,-73.99309,Private room,65
22322524,Brooklyn,40.72021,-73.95695,Entire home/apt,150
22323325,Brooklyn,40.71787,-73.9587,Entire home/apt,125
22324099,Manhattan,40.71623,-73.99521,Private room,41
22324649,Brooklyn,40.69348,-73.92497,Private room,100
22324705,Manhattan,40.73509,-73.98637,Entire home/apt,249
22325054,Manhattan,40.78012,-73.97874,Entire home/apt,250
22325426,Queens,40.75966,-73.88295,Private room,45
22325453,Manhattan,40.8041,-73.95252,Private room,150
22325617,Brooklyn,40.68195,-73.92113,Private room,40
22326826,Brooklyn,40.71214,-73.94204,Entire home/apt,170
22327260,Manhattan,40.72345,-74.01001,Entire home/apt,299
22327622,Brooklyn,40.68556,-73.95417,Private room,55
22327744,Queens,40.73449,-73.89227,Private room,45
22328089,Brooklyn,40.68116,-73.90502,Private room,49
22328175,Queens,40.75541,-73.90272,Private room,475
22328208,Manhattan,40.81688,-73.94132,Private room,34
22328478,Brooklyn,40.66057,-73.94373,Entire home/apt,129
22328585,Manhattan,40.81991,-73.95248,Private room,75
22328689,Brooklyn,40.72264,-73.9437,Private room,95
22329791,Manhattan,40.76258,-73.9887,Entire home/apt,180
22330756,Brooklyn,40.71127,-73.95898,Private room,100
22331268,Manhattan,40.7375,-74.00493,Entire home/apt,220
22335475,Manhattan,40.75271,-73.99573,Entire home/apt,205
22336218,Brooklyn,40.7257,-73.95553,Private room,100
22336299,Brooklyn,40.68669,-73.99909,Entire home/apt,112
22336423,Bronx,40.82441,-73.90361,Private room,125
22336899,Brooklyn,40.69573,-73.96744,Entire home/apt,102
22337162,Brooklyn,40.70232,-73.94587,Private room,40
22337421,Brooklyn,40.69157,-73.95522,Private room,65
22337426,Manhattan,40.81038,-73.93809,Entire home/apt,100
22338292,Queens,40.74632,-73.91299,Entire home/apt,80
22338296,Manhattan,40.77604,-73.951,Entire home/apt,200
22338304,Manhattan,40.74404,-73.97887,Entire home/apt,100
22338452,Manhattan,40.72813,-73.98132,Entire home/apt,175
22338613,Manhattan,40.83034,-73.94787,Entire home/apt,115
22338850,Brooklyn,40.68731,-73.91669,Private room,45
22338901,Manhattan,40.75895,-73.99502,Entire home/apt,70
22339165,Brooklyn,40.68232,-73.96043,Shared room,50
22339218,Brooklyn,40.68683,-73.91692,Private room,60
22339259,Manhattan,40.80966,-73.95299,Private room,90
22339264,Brooklyn,40.69854,-73.9235,Entire home/apt,110
22339390,Manhattan,40.7226,-73.97591,Private room,65
22339410,Brooklyn,40.70683,-73.94323,Private room,70
22339430,Brooklyn,40.68804,-73.91493,Private room,75
22339572,Brooklyn,40.68822,-73.91639,Private room,64
22339698,Brooklyn,40.65145,-73.94553,Entire home/apt,120
22339754,Manhattan,40.72582,-73.97558,Private room,95
22339757,Brooklyn,40.68666,-73.91466,Private room,67
22339967,Manhattan,40.77817,-73.95096,Private room,60
22340093,Manhattan,40.774,-73.94932,Entire home/apt,150
22340384,Brooklyn,40.65948,-73.90084,Entire home/apt,175
22340790,Manhattan,40.74505,-73.97867,Entire home/apt,220
22340808,Manhattan,40.76548,-73.98035,Entire home/apt,365
22340915,Brooklyn,40.71638,-73.93988,Entire home/apt,325
22341035,Queens,40.68804,-73.80564,Private room,59
22341308,Brooklyn,40.73322,-73.95177,Private room,121
22341660,Queens,40.77352,-73.91593,Private room,50
22342020,Brooklyn,40.67767,-73.95764,Private room,32
22342076,Brooklyn,40.649,-73.95248,Private room,49
22342382,Queens,40.77233,-73.91251,Private room,50
22342547,Queens,40.66566,-73.76002,Entire home/apt,95
22343079,Brooklyn,40.66316,-73.95326,Private room,75
22343274,Manhattan,40.81379,-73.95233,Private room,1000
22343429,Manhattan,40.72941,-74.00004,Entire home/apt,191
22343553,Brooklyn,40.72529,-73.95595,Private room,125
22343658,Brooklyn,40.71136,-73.94527,Private room,55
22343909,Brooklyn,40.69454,-73.94895,Entire home/apt,110
22343961,Brooklyn,40.70192,-73.94169,Entire home/apt,250
22344067,Brooklyn,40.57991,-73.95657,Private room,85
22344396,Brooklyn,40.69112,-73.904,Private room,45
22344445,Manhattan,40.75829,-73.98833,Private room,150
22344483,Brooklyn,40.72288,-73.9514,Entire home/apt,125
22345271,Manhattan,40.72002,-73.98893,Entire home/apt,185
22345676,Brooklyn,40.69104,-73.92886,Entire home/apt,104
22345693,Brooklyn,40.7032,-73.92703,Private room,45
22346131,Queens,40.75596,-73.92798,Entire home/apt,135
22346154,Brooklyn,40.68772,-73.94094,Private room,55
22346441,Queens,40.68695,-73.8045,Private room,79
22349506,Queens,40.70615,-73.90367,Shared room,27
22350243,Queens,40.74416,-73.91137,Private room,75
22352661,Brooklyn,40.7078,-73.94619,Entire home/apt,135
22352793,Manhattan,40.74093,-74.00285,Entire home/apt,110
22352928,Brooklyn,40.68245,-73.96321,Entire home/apt,200
22353249,Manhattan,40.86318,-73.9221,Private room,50
22353870,Manhattan,40.7987,-73.9531,Private room,60
22353899,Manhattan,40.74761,-74.00584,Entire home/apt,175
22354307,Manhattan,40.72547,-74.0021,Entire home/apt,190
22354348,Manhattan,40.75498,-73.9903,Entire home/apt,100
22354598,Manhattan,40.74979,-73.97551,Entire home/apt,111
22355018,Manhattan,40.71835,-73.99641,Private room,130
22355365,Manhattan,40.70521,-74.00678,Private room,100
22355505,Manhattan,40.82592,-73.94629,Private room,44
22356093,Manhattan,40.73638,-73.99763,Private room,100
22356352,Brooklyn,40.69492,-73.91826,Entire home/apt,70
22356843,Manhattan,40.75858,-73.99227,Private room,140
22356845,Brooklyn,40.68962,-73.98489,Entire home/apt,80
22357450,Brooklyn,40.71845,-73.95533,Entire home/apt,179
22357832,Manhattan,40.84849,-73.93107,Private room,47
22357868,Manhattan,40.72783,-74.004,Entire home/apt,160
22358241,Brooklyn,40.70954,-73.95922,Private room,80
22358421,Manhattan,40.77795,-73.94653,Entire home/apt,110
22359767,Brooklyn,40.68853,-73.91765,Entire home/apt,250
22360132,Manhattan,40.78242,-73.98381,Entire home/apt,400
22360577,Brooklyn,40.71251,-73.94148,Private room,70
22360657,Manhattan,40.73008,-74.00123,Entire home/apt,225
22360787,Brooklyn,40.66316,-73.99643,Private room,80
22360921,Brooklyn,40.66182,-73.99794,Entire home/apt,350
22361004,Manhattan,40.76595,-73.98169,Entire home/apt,190
22361100,Manhattan,40.76282,-73.99184,Entire home/apt,275
22361286,Manhattan,40.86232,-73.93004,Entire home/apt,90
22361598,Manhattan,40.74826,-73.98928,Entire home/apt,159
22361604,Brooklyn,40.656,-73.89719,Entire home/apt,80
22361657,Brooklyn,40.69671,-73.94896,Private room,45
22361885,Manhattan,40.72318,-73.98342,Private room,65
22361893,Brooklyn,40.70803,-73.94255,Entire home/apt,118
22362691,Queens,40.70037,-73.89344,Entire home/apt,60
22363371,Queens,40.68922,-73.78684,Entire home/apt,57
22365504,Brooklyn,40.69512,-73.93705,Shared room,32
22366842,Brooklyn,40.69208,-73.90452,Shared room,29
22366866,Brooklyn,40.70086,-73.93423,Private room,44
22367196,Brooklyn,40.69417,-73.91237,Private room,35
22368370,Brooklyn,40.68995,-73.95167,Entire home/apt,126
22368751,Brooklyn,40.69064,-73.97898,Entire home/apt,200
22370132,Manhattan,40.81245,-73.95131,Private room,120
22370339,Brooklyn,40.63547,-73.9632,Entire home/apt,64
22370386,Manhattan,40.80106,-73.95905,Private room,78
22370388,Manhattan,40.70637,-74.00941,Entire home/apt,271
22371082,Brooklyn,40.71208,-73.95566,Private room,78
22371868,Brooklyn,40.66475,-73.93564,Entire home/apt,65
22372893,Brooklyn,40.69857,-73.9439,Private room,38
22372939,Brooklyn,40.6827,-74.00265,Entire home/apt,140
22373128,Bronx,40.87446,-73.87453,Private room,187
22373272,Brooklyn,40.66602,-73.94612,Entire home/apt,300
22374327,Manhattan,40.7661,-73.99447,Private room,100
22374799,Brooklyn,40.62906,-73.92938,Entire home/apt,117
22374957,Brooklyn,40.7203,-73.95739,Entire home/apt,500
22374967,Manhattan,40.74816,-73.98676,Entire home/apt,158
22375950,Manhattan,40.77769,-73.97953,Private room,61
